strategy,seed,emitter_count,directional_count,cleared_count,clear_rate,all_cleared,average_localize_clear_time_s,virtual_time_s,movement_time_s,movement_distance_m,measure_time_s,measure_count,no_signal_count,no_signal_rate,direction_count,near_count,channel_switch_count,optical_count,clear_attempt_count,clear_success_count,directional_loss_count,directional_reacquisition_count,mean_first_seen_time_s,max_first_seen_time_s,first_clear_time_s,last_clear_time_s,measurements_before_first_clear,wall_time_s
clear_probe,0,16,8,16,1.0,True,481.9712349730226,7711.539759568362,5541.539759568364,27707.698797841833,1765.0,353,295,0.8356940509915014,58,0,325,16,16,16,5,5,1533.8490162128053,4715.314314430083,488.434923036141,7711.539759568362,40,0.04715566300001228
clear_probe,1,11,7,11,1.0,True,878.6526397634933,9665.179037398426,6323.179037398427,31615.89518699214,2770.0,554,513,0.9259927797833934,41,0,517,11,11,11,9,9,1723.4930003227828,4303.859536234984,2799.721480505292,9665.179037398426,207,0.04112122199876467
clear_probe,2,16,6,16,1.0,True,541.839369140356,8669.429906245696,5575.429906245698,27877.14953122849,2540.0,508,453,0.8917322834645669,55,0,474,16,16,16,6,6,2406.4297259723903,5346.780754427884,741.9822029556443,8669.429906245696,60,0.03578039599960903
clear_probe,3,11,2,11,1.0,True,773.125359268871,8504.37895195758,5478.378951957585,27391.894759787927,2505.0,501,455,0.908183632734531,46,0,466,11,11,11,1,1,1701.779017876477,6915.668959608446,2044.2752483669424,8018.750693009883,156,0.03768951700476464
clear_probe,4,11,5,11,1.0,True,804.2475562666376,8846.723118933014,5917.723118933017,29588.615594665094,2425.0,485,442,0.911340206185567,43,0,449,11,11,11,7,7,1331.1579062860528,5210.947294741997,1325.6814373918705,7388.081032042287,99,0.031233255002007354
clear_probe,5,14,6,14,1.0,True,637.4698196097983,8924.577474537176,5764.577474537178,28822.88737268587,2605.0,521,469,0.9001919385796545,52,0,485,14,14,14,6,6,2382.598852893335,8084.248338573446,2543.7475571195255,8924.577474537176,200,0.04896931900293566
clear_probe,6,16,6,16,1.0,True,580.9164293064779,9294.662868903646,6761.66286890365,33808.314344518265,2075.0,415,354,0.8530120481927711,61,0,378,16,16,16,8,8,1099.5004339869652,6081.0481443163735,500.7536634178697,9294.662868903646,40,0.07635897699947236
clear_probe,7,12,7,12,1.0,True,837.8137452392244,10053.764942870694,6630.764942870694,33153.824714353475,2835.0,567,521,0.9188712522045855,46,0,528,12,12,12,4,4,2956.9719153249825,8703.569361948972,2331.0708805839968,10053.764942870694,180,0.062074415996903554
clear_probe,8,11,6,11,1.0,True,833.0193085490941,9163.212394040036,5833.212394040041,29166.06197020021,2760.0,552,521,0.9438405797101449,31,0,515,11,11,11,3,3,3520.2734139037248,7192.377364645057,722.5813743436113,9163.212394040036,60,0.021426220002467744
clear_probe,9,13,8,13,1.0,True,751.0660899691078,9763.859169598401,6916.859169598403,34584.29584799203,2350.0,470,430,0.9148936170212766,40,0,432,13,13,13,8,8,1569.0629322633586,4004.1243977260956,487.0699314530717,9763.859169598401,40,0.04210041699843714
clear_probe,10,14,8,14,1.0,True,663.9295233466107,9295.01332685255,6064.01332685255,30320.066634262766,2665.0,533,475,0.8911819887429644,58,0,496,14,14,14,9,9,2291.93342638861,7853.373057927164,2342.1599445511324,9295.01332685255,178,0.05688194200047292
clear_probe,11,13,8,13,1.0,True,714.0584511045049,9282.759864358564,6375.759864358564,31878.799321792834,2400.0,480,436,0.9083333333333333,44,0,442,13,13,13,8,8,1845.107885668297,6640.034990026221,730.1081168095682,9282.759864358564,59,0.050800295000954065
clear_probe,12,13,10,13,1.0,True,758.4095728193656,9859.324446651754,6849.324446651754,34246.62223325879,2485.0,497,452,0.9094567404426559,45,0,460,13,13,13,8,8,1902.611983555403,6638.098036622941,489.35560956899474,9859.324446651754,40,0.03442047000135062
clear_probe,13,12,6,12,1.0,True,775.58569376349,9307.02832516188,6230.028325161882,31150.141625809425,2545.0,509,468,0.9194499017681729,41,0,472,12,12,12,5,5,1898.679276214304,5388.104054038571,769.0826069782444,9307.02832516188,60,0.028032680005708244
clear_probe,14,10,6,10,1.0,True,896.2801841658729,8962.80184165873,5859.80184165873,29299.009208293664,2575.0,515,478,0.9281553398058252,37,0,478,10,10,10,4,4,1987.0586764651139,4945.723884256659,402.29544068786066,5938.130370146811,40,0.028772644996934105
clear_probe,15,11,5,11,1.0,True,927.804308655009,10205.847395205099,6940.847395205103,34704.23697602551,2705.0,541,503,0.9297597042513863,38,0,505,11,11,11,5,5,1998.2807974408854,5129.287782970482,2057.063905992656,10205.847395205099,159,0.048629087999870535
clear_probe,16,12,8,12,1.0,True,718.846025195117,8626.152302341405,5788.152302341407,28940.761511707035,2345.0,469,429,0.9147121535181236,40,0,433,12,12,12,5,5,1897.1727168865864,5834.466845512561,522.2317212499822,7285.978852396651,40,0.03203638099512318
