strategy,seed,emitter_count,directional_count,cleared_count,clear_rate,all_cleared,average_localize_clear_time_s,virtual_time_s,movement_time_s,movement_distance_m,measure_time_s,measure_count,no_signal_count,no_signal_rate,direction_count,near_count,channel_switch_count,optical_count,clear_attempt_count,clear_success_count,directional_loss_count,directional_reacquisition_count,mean_first_seen_time_s,max_first_seen_time_s,first_clear_time_s,last_clear_time_s,measurements_before_first_clear,wall_time_s,local_check_count,local_detour_distance_m,main_skeleton_distance_m,switch_time_s,optical_time_s,successful_clear_time_s,cost_accounting_residual_s,all_cleared_within_6000,post_last_clear_time_s,seen16_time_s,post_seen16_time_s,unseen_measures_after_seen16
double_ring_optical_clear_probe,31,10,10,10,1.0,True,797.0546749713925,7970.546749713925,5711.546749713925,28557.73374856963,1860.0,372,347,0.9327956989247311,25,0,346,11,11,10,3,3,1774.940180853359,5406.455499413641,680.0467524895209,7970.546749713925,59,0.6145916789973853,,,,346.0,33.0,20.0,0.0,False,0.0,,,
double_ring_optical_clear_probe,32,10,10,10,1.0,True,738.6715097869474,7386.7150978694735,5146.7150978694735,25733.575489347364,1845.0,369,341,0.924119241192412,28,0,345,10,10,10,2,2,2059.804359414545,4882.618529580324,750.5995101758665,6753.173204046625,60,0.6738114030013094,,,,345.0,30.0,20.0,0.0,False,633.5418938228486,,,
double_ring_optical_clear_probe,33,14,14,14,1.0,True,602.087759045257,8429.228626633598,6515.228626633599,32576.143133167992,1560.0,312,279,0.8942307692307693,33,0,284,14,14,14,8,8,1502.9248974925151,6431.5377137814185,761.0157285556373,8429.228626633598,59,1.071702607005136,,,,284.0,42.0,28.0,0.0,False,0.0,,,
double_ring_optical_clear_probe,34,14,14,14,1.0,True,498.70488885933116,6981.868444030636,5134.868444030639,25674.342220153187,1500.0,300,264,0.88,36,0,277,14,14,14,7,7,1481.3303781293523,4428.985330998813,508.13890260724725,6981.868444030636,40,0.9373789459932595,,,,277.0,42.0,28.0,-2.7284841053187847e-12,False,0.0,,,
double_ring_optical_clear_probe,35,14,14,14,1.0,True,512.4838732562786,7174.7742255879,5177.774225587902,25888.871127939514,1605.0,321,285,0.8878504672897196,36,0,298,22,22,14,6,6,1126.3560972359076,3235.947614394255,526.7302789733017,7174.7742255879,40,1.1812159019900719,,,,298.0,66.0,28.0,-1.8189894035458565e-12,False,0.0,,,
double_ring_optical_clear_probe,36,12,12,12,1.0,True,539.8611779546471,6478.334135455765,4435.334135455765,22176.670677278827,1665.0,333,301,0.9039039039039038,32,0,309,15,15,12,4,4,1613.7092784691424,5690.1854656297255,998.3765194466066,5998.831226062008,78,0.7939948690036545,,,,309.0,45.0,24.0,0.0,False,479.50290939375736,,,
double_ring_optical_clear_probe,37,15,15,15,1.0,True,457.8279853722031,6867.419780583046,5011.419780583044,25057.098902915222,1505.0,301,262,0.8704318936877077,39,0,276,15,15,15,13,13,865.169240834282,3343.677180774275,703.3602255267627,6867.419780583046,59,1.7607174790027784,,,,276.0,45.0,30.0,2.7284841053187847e-12,False,0.0,,,
double_ring_optical_clear_probe,38,15,15,15,1.0,True,543.7170499383931,8155.755749075895,6186.755749075895,30933.77874537948,1595.0,319,283,0.8871473354231975,36,0,293,17,17,15,8,8,1961.4240801842657,6349.704077883197,682.9819994544428,8155.755749075895,59,0.9046141790022375,,,,293.0,51.0,30.0,0.0,False,0.0,,,
double_ring_optical_clear_probe,39,11,11,11,1.0,True,617.9103974334492,6797.014371767941,4609.014371767942,23045.071858839707,1790.0,358,329,0.9189944134078212,29,0,334,14,14,11,7,7,1615.0827914906688,6337.622756015961,734.9555157075014,6797.014371767941,60,0.9295677799964324,,,,334.0,42.0,22.0,-9.094947017729282e-13,False,0.0,,,
double_ring_optical_clear_probe,40,13,13,13,1.0,True,580.6746632299744,7548.770621989666,5216.770621989665,26083.853109948326,1910.0,382,350,0.9162303664921466,32,0,357,13,13,13,7,7,2132.4954254078707,6983.7189611376425,1347.6952034147084,7548.770621989666,120,1.093983960992773,,,,357.0,39.0,26.0,9.094947017729282e-13,False,0.0,,,
