strategy,seed,channel,first_seen_time_s,directional
endgame_clear_probe,0,5,29.0,False
endgame_clear_probe,0,6,35.0,False
endgame_clear_probe,0,13,77.0,False
endgame_clear_probe,0,20,119.0,False
endgame_clear_probe,0,12,319.0,True
endgame_clear_probe,0,10,331.0,False
endgame_clear_probe,0,1,494.4637186641315,False
endgame_clear_probe,0,4,512.4637186641314,False
endgame_clear_probe,0,2,850.2524310942483,True
endgame_clear_probe,0,7,1340.2524310942483,True
endgame_clear_probe,0,18,1788.2524310942483,False
endgame_clear_probe,0,14,2969.7582191599295,True
endgame_clear_probe,0,8,3483.7582191599295,True
endgame_clear_probe,0,9,3961.7582191599295,True
endgame_clear_probe,0,3,5996.141073446015,True
endgame_clear_probe,0,16,6221.141073446015,True
endgame_clear_probe,1,7,41.0,False
endgame_clear_probe,1,13,77.0,True
endgame_clear_probe,1,14,83.0,False
endgame_clear_probe,1,19,113.0,False
endgame_clear_probe,1,17,289.0,True
endgame_clear_probe,1,8,579.0,True
endgame_clear_probe,1,11,1652.618159864412,False
endgame_clear_probe,1,16,1876.4682278655664,True
endgame_clear_probe,1,4,1930.4682278655664,True
endgame_clear_probe,1,3,4422.489434022895,True
endgame_clear_probe,1,9,5711.168628028636,True
endgame_clear_probe,2,6,35.0,False
endgame_clear_probe,2,13,77.0,False
endgame_clear_probe,2,15,89.0,True
endgame_clear_probe,2,17,289.0,False
endgame_clear_probe,2,16,295.0,False
endgame_clear_probe,2,4,367.0,True
endgame_clear_probe,2,2,379.0,False
endgame_clear_probe,2,20,1295.4812243659749,True
endgame_clear_probe,2,14,1331.4812243659749,True
endgame_clear_probe,2,10,1355.4812243659749,False
endgame_clear_probe,2,5,1906.7793863617505,False
endgame_clear_probe,2,3,2076.7793863617508,False
endgame_clear_probe,2,11,2118.7793863617508,False
endgame_clear_probe,2,12,5344.431175928541,True
endgame_clear_probe,2,19,5714.431175928541,True
endgame_clear_probe,2,1,5756.431175928541,False
endgame_clear_probe,3,1,5.0,False
endgame_clear_probe,3,2,11.0,True
endgame_clear_probe,3,8,47.0,False
endgame_clear_probe,3,16,95.0,False
endgame_clear_probe,3,19,113.0,False
endgame_clear_probe,3,18,1342.0,False
endgame_clear_probe,3,14,3000.0263164854555,False
endgame_clear_probe,3,12,4550.322472704085,False
endgame_clear_probe,3,5,5701.59193027275,False
endgame_clear_probe,3,11,5737.59193027275,False
endgame_clear_probe,3,10,7313.669645050218,True
endgame_clear_probe,4,2,11.0,False
endgame_clear_probe,4,4,23.0,True
endgame_clear_probe,4,9,53.0,False
endgame_clear_probe,4,17,101.0,True
endgame_clear_probe,4,10,331.0,True
endgame_clear_probe,4,5,361.0,False
endgame_clear_probe,4,7,1945.0,True
endgame_clear_probe,4,15,2725.0,False
endgame_clear_probe,4,1,6172.408483213551,False
endgame_clear_probe,4,16,6390.408483213551,False
endgame_clear_probe,4,13,7033.832844813026,True
endgame_clear_probe,5,3,17.0,False
endgame_clear_probe,5,8,47.0,False
endgame_clear_probe,5,9,53.0,False
endgame_clear_probe,5,12,71.0,False
endgame_clear_probe,5,17,101.0,True
endgame_clear_probe,5,15,2470.2991303946515,False
endgame_clear_probe,5,13,2482.2991303946515,False
endgame_clear_probe,5,18,2778.2991303946515,True
endgame_clear_probe,5,1,4693.256085365619,True
endgame_clear_probe,5,6,4717.256085365619,True
endgame_clear_probe,5,11,5016.16043938356,True
endgame_clear_probe,5,7,5028.16043938356,False
endgame_clear_probe,5,2,5052.16043938356,False
endgame_clear_probe,5,4,5753.604203267361,True
endgame_clear_probe,6,2,11.0,False
endgame_clear_probe,6,3,17.0,False
endgame_clear_probe,6,4,23.0,True
endgame_clear_probe,6,6,35.0,True
endgame_clear_probe,6,9,53.0,False
endgame_clear_probe,6,10,59.0,True
endgame_clear_probe,6,14,83.0,True
endgame_clear_probe,6,15,89.0,False
endgame_clear_probe,6,16,295.0,False
endgame_clear_probe,6,11,560.7389155774529,False
endgame_clear_probe,6,18,602.7389155774529,False
endgame_clear_probe,6,20,771.805283798371,False
endgame_clear_probe,6,12,819.805283798371,False
endgame_clear_probe,6,19,2948.5976814706273,False
endgame_clear_probe,6,1,3172.5976814706273,True
endgame_clear_probe,6,8,5433.94406551498,True
endgame_clear_probe,7,1,5.0,False
endgame_clear_probe,7,9,53.0,False
endgame_clear_probe,7,13,77.0,False
endgame_clear_probe,7,19,113.0,True
endgame_clear_probe,7,10,1631.0,True
endgame_clear_probe,7,6,1909.0,True
endgame_clear_probe,7,2,1933.0,False
endgame_clear_probe,7,3,3891.509634915205,True
endgame_clear_probe,7,4,4181.5096349152045,False
endgame_clear_probe,7,5,5470.887515239128,True
endgame_clear_probe,7,16,6300.887515239128,True
endgame_clear_probe,7,18,6724.887515239128,True
endgame_clear_probe,8,19,277.0,False
endgame_clear_probe,8,4,367.0,False
endgame_clear_probe,8,12,2917.2216677010733,True
endgame_clear_probe,8,2,2971.2216677010733,False
endgame_clear_probe,8,17,3727.2216677010733,True
endgame_clear_probe,8,13,4980.298292048893,True
endgame_clear_probe,8,7,5010.298292048893,False
endgame_clear_probe,8,9,7056.347924093859,True
endgame_clear_probe,8,16,7086.347924093859,False
endgame_clear_probe,8,3,8170.671451757399,True
endgame_clear_probe,8,5,8359.636630891839,True
endgame_clear_probe,9,2,11.0,False
endgame_clear_probe,9,9,53.0,False
endgame_clear_probe,9,19,113.0,False
endgame_clear_probe,9,12,319.0,True
endgame_clear_probe,9,8,535.115779811765,False
endgame_clear_probe,9,20,1147.635607543593,True
endgame_clear_probe,9,5,1583.635607543593,True
endgame_clear_probe,9,6,3035.614995048194,True
endgame_clear_probe,9,11,3767.614995048194,True
endgame_clear_probe,9,1,4217.858966996338,False
endgame_clear_probe,9,16,4471.858966996338,True
endgame_clear_probe,9,18,4943.858966996338,True
endgame_clear_probe,9,14,4967.858966996338,True
endgame_clear_probe,10,2,11.0,False
endgame_clear_probe,10,7,41.0,False
endgame_clear_probe,10,10,59.0,False
endgame_clear_probe,10,13,77.0,False
endgame_clear_probe,10,14,83.0,True
endgame_clear_probe,10,16,95.0,True
endgame_clear_probe,10,19,645.0,True
endgame_clear_probe,10,17,821.0,True
endgame_clear_probe,10,1,3197.0,True
endgame_clear_probe,10,8,3239.0,False
endgame_clear_probe,10,15,3281.0,True
endgame_clear_probe,10,11,3789.0,False
endgame_clear_probe,10,5,4776.548577160143,True
endgame_clear_probe,10,3,5618.624547377867,True
endgame_clear_probe,11,3,17.0,False
endgame_clear_probe,11,7,41.0,True
endgame_clear_probe,11,8,47.0,True
endgame_clear_probe,11,17,101.0,False
endgame_clear_probe,11,18,107.0,False
endgame_clear_probe,11,19,277.0,False
endgame_clear_probe,11,11,325.0,True
endgame_clear_probe,11,15,621.0,True
endgame_clear_probe,11,10,1343.3417209327126,True
endgame_clear_probe,11,13,3557.225685185791,True
endgame_clear_probe,11,2,4247.225685185791,True
endgame_clear_probe,11,9,4283.225685185791,False
endgame_clear_probe,11,20,5218.058429613398,True
endgame_clear_probe,12,5,29.0,False
endgame_clear_probe,12,6,35.0,False
endgame_clear_probe,12,8,47.0,False
endgame_clear_probe,12,15,89.0,True
endgame_clear_probe,12,17,101.0,True
endgame_clear_probe,12,13,313.0,True
endgame_clear_probe,12,19,1262.1963924846996,True
endgame_clear_probe,12,1,1510.1963924846996,True
endgame_clear_probe,12,12,2481.0238102348876,True
endgame_clear_probe,12,11,4230.007052482913,True
endgame_clear_probe,12,9,4743.9506232546,True
endgame_clear_probe,12,4,4767.9506232546,True
endgame_clear_probe,12,16,6379.4837764440235,True
endgame_clear_probe,13,5,29.0,False
endgame_clear_probe,13,8,47.0,True
endgame_clear_probe,13,12,71.0,False
endgame_clear_probe,13,18,283.0,False
endgame_clear_probe,13,3,373.0,False
endgame_clear_probe,13,2,379.0,False
endgame_clear_probe,13,6,1575.1714206973938,True
endgame_clear_probe,13,9,2480.4373836113828,True
endgame_clear_probe,13,11,4191.462400559994,False
endgame_clear_probe,13,13,4425.685824085838,True
endgame_clear_probe,13,4,6121.864086148722,True
endgame_clear_probe,13,10,8530.461766502907,True
endgame_clear_probe,14,9,53.0,True
endgame_clear_probe,14,18,107.0,False
endgame_clear_probe,14,19,113.0,True
endgame_clear_probe,14,20,119.0,True
endgame_clear_probe,14,12,319.0,True
endgame_clear_probe,14,17,1969.3617090199195,True
endgame_clear_probe,14,5,2029.3617090199195,False
endgame_clear_probe,14,11,2877.5313041751006,False
endgame_clear_probe,14,8,2889.5313041751006,False
endgame_clear_probe,14,2,3133.110091383362,True
endgame_clear_probe,15,1,5.0,False
endgame_clear_probe,15,8,47.0,False
endgame_clear_probe,15,11,65.0,True
endgame_clear_probe,15,17,101.0,False
endgame_clear_probe,15,20,119.0,False
endgame_clear_probe,15,6,1625.0,True
endgame_clear_probe,15,3,1956.07198737307,False
endgame_clear_probe,15,19,2730.07198737307,True
endgame_clear_probe,15,2,3555.686970986047,False
endgame_clear_probe,15,13,6554.475189289006,True
endgame_clear_probe,15,15,8124.846794720246,True
endgame_clear_probe,16,7,41.0,False
endgame_clear_probe,16,11,65.0,True
endgame_clear_probe,16,16,95.0,True
endgame_clear_probe,16,20,119.0,False
endgame_clear_probe,16,14,307.0,True
endgame_clear_probe,16,8,343.0,True
endgame_clear_probe,16,10,690.4352402080627,False
endgame_clear_probe,16,18,2658.75162931968,True
endgame_clear_probe,16,5,3360.75162931968,False
endgame_clear_probe,16,4,4043.66066267098,True
endgame_clear_probe,16,19,4393.712660376004,True
endgame_clear_probe,16,1,4617.712660376004,True
