strategy,seed,emitter_count,directional_count,cleared_count,clear_rate,all_cleared,average_localize_clear_time_s,virtual_time_s,movement_time_s,movement_distance_m,measure_time_s,measure_count,no_signal_count,no_signal_rate,direction_count,near_count,channel_switch_count,optical_count,clear_attempt_count,clear_success_count,directional_loss_count,directional_reacquisition_count,mean_first_seen_time_s,max_first_seen_time_s,first_clear_time_s,last_clear_time_s,measurements_before_first_clear,wall_time_s,local_check_count,local_detour_distance_m,main_skeleton_distance_m
sequential_triangle_clear_19,200,10,0,10,1.0,True,637.9867436874395,6379.867436874394,4831.867436874393,24159.337184371972,1265.0,253,210,0.8300395256916996,43,0,233,10,10,10,0,0,678.6623841954892,2154.7976624390976,1485.2764162088158,6111.782646768621,79,1.2388135000073817,11,7959.337184371972,16200.0
sequential_triangle_clear_19,201,10,0,10,1.0,True,781.2323020967291,7812.323020967291,6184.323020967292,30921.615104836466,1330.0,266,223,0.8383458646616542,43,0,248,10,10,10,0,0,749.470570797488,2274.35285398744,2447.8411033524676,7812.323020967291,120,1.364526899997145,19,14721.615104836466,16200.0
sequential_triangle_clear_19,202,16,0,16,1.0,True,464.72172237112994,7435.547557938079,6527.547557938078,32637.737789690396,705.0,141,67,0.475177304964539,74,0,123,16,16,16,0,0,725.3507065019962,2327.9616350058923,1288.0178581475623,7435.547557938079,80,2.6639040999871213,24,16437.737789690396,16200.0
sequential_triangle_clear_19,203,10,0,10,1.0,True,678.0528951054387,6780.528951054386,5316.528951054386,26582.644755271936,1195.0,239,199,0.8326359832635983,40,0,219,10,10,10,0,0,137.3,621.0,1434.2854832117384,6780.528951054386,73,0.9460442000126932,6,10382.644755271936,16200.0
sequential_triangle_clear_19,204,13,0,13,1.0,True,618.7018297373884,8043.1237865860485,6600.1237865860485,33000.61893293026,1165.0,233,179,0.7682403433476395,54,0,213,13,13,13,0,0,1050.4932939784385,2897.4473281531064,838.8519753228392,8043.1237865860485,60,1.8212539000087418,22,16800.618932930258,16200.0
