scenario_id,strategy,s2_x,s2_y,selection_objective,selection_runtime_s,candidate_count,exact_objective_evaluation_count,search_levels
4,expected_diameter,12.5,-487.5,55.00158817653944,3.8252797999884933,360,12000,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 135, ""exact_candidate_count"": 10, ""best_x"": -50.0, ""best_y"": -550.0, ""best_objective"": 55.332804889716996, ""runtime_s"": 1.1505472999997437}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 147, ""exact_candidate_count"": 10, ""best_x"": 37.5, ""best_y"": -512.5, ""best_objective"": 55.005642388320965, ""runtime_s"": 1.4256700999976601}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 78, ""exact_candidate_count"": 10, ""best_x"": 12.5, ""best_y"": -487.5, ""best_objective"": 55.00158817653944, ""runtime_s"": 1.2488623000099324}]"
4,geometry,212.5,-187.5,0.001314455601272931,0.014402200002223253,330,0,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 135, ""best_x"": 450.0, ""best_y"": 200.0, ""best_objective"": 0.001301503821603264, ""runtime_s"": 0.005673700012266636}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 147, ""best_x"": 187.5, ""best_y"": -162.5, ""best_objective"": 0.0013176900057552804, ""runtime_s"": 0.006062900007236749}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 48, ""best_x"": 212.5, ""best_y"": -187.5, ""best_objective"": 0.001314455601272931, ""runtime_s"": 0.0025722999998833984}]"
4,gdop_mean,62.5,-437.5,14.11496307746512,0.7037956000131089,360,0,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 135, ""best_x"": 700.0, ""best_y"": 450.0, ""best_objective"": 14.177695317174193, ""runtime_s"": 0.20728020000387914}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 147, ""best_x"": 37.5, ""best_y"": -462.5, ""best_objective"": 14.107436496756709, ""runtime_s"": 0.3223066999926232}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 78, ""best_x"": 62.5, ""best_y"": -437.5, ""best_objective"": 14.11496307746512, ""runtime_s"": 0.17413579998537898}]"
4,fim_e,912.5,362.5,0.0072508109193175465,0.7055365000269376,360,0,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 135, ""best_x"": 950.0, ""best_y"": 450.0, ""best_objective"": 0.007192171213120246, ""runtime_s"": 0.20777530001942068}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 147, ""best_x"": 187.5, ""best_y"": -712.5, ""best_objective"": 0.007257028673018359, ""runtime_s"": 0.3241909999924246}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 78, ""best_x"": 912.5, ""best_y"": 362.5, ""best_objective"": 0.0072508109193175465, ""runtime_s"": 0.17343630001414567}]"
4,random,-800.0,950.0,0.0,0.0018671000143513083,135,0,[]
5,expected_diameter,1412.5,612.5,23.58612966543975,3.079276699980255,257,12000,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 70, ""exact_candidate_count"": 10, ""best_x"": 1450.0, ""best_y"": 700.0, ""best_objective"": 24.994396164483508, ""runtime_s"": 0.8209378000174183}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 119, ""exact_candidate_count"": 10, ""best_x"": 1437.5, ""best_y"": 637.5, ""best_objective"": 23.84174734339763, ""runtime_s"": 1.2423311999882571}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 68, ""exact_candidate_count"": 10, ""best_x"": 1412.5, ""best_y"": 612.5, ""best_objective"": 23.58612966543975, ""runtime_s"": 1.015800399996806}]"
5,geometry,1312.5,1062.5,0.002816955584841353,0.027026600000681356,286,0,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 70, ""best_x"": 1450.0, ""best_y"": 700.0, ""best_objective"": 0.002671334282869561, ""runtime_s"": 0.00776070001302287}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 133, ""best_x"": 1287.5, ""best_y"": 1037.5, ""best_objective"": 0.0028271550236825017, ""runtime_s"": 0.011554500000784174}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 83, ""best_x"": 1312.5, ""best_y"": 1062.5, ""best_objective"": 0.002816955584841353, ""runtime_s"": 0.007560500002000481}]"
5,gdop_mean,1312.5,1112.5,5.970837615918522,0.5511091000225861,263,0,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 70, ""best_x"": 1450.0, ""best_y"": 700.0, ""best_objective"": 6.227709544771453, ""runtime_s"": 0.12188439999590628}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 119, ""best_x"": 1437.5, ""best_y"": 637.5, ""best_objective"": 6.052980601791786, ""runtime_s"": 0.26502670001355}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 74, ""best_x"": 1312.5, ""best_y"": 1112.5, ""best_objective"": 5.970837615918522, ""runtime_s"": 0.16411599999992177}]"
5,fim_e,1112.5,1012.5,0.05656039583699442,0.5225241000007372,262,0,"[{""level"": 1, ""step_m"": 250.0, ""candidate_count"": 70, ""best_x"": 1200.0, ""best_y"": 700.0, ""best_objective"": 0.054106997478792794, ""runtime_s"": 0.09567930002231151}, {""level"": 2, ""step_m"": 100.0, ""candidate_count"": 114, ""best_x"": 1087.5, ""best_y"": 987.5, ""best_objective"": 0.05549025913855534, ""runtime_s"": 0.2528570000140462}, {""level"": 3, ""step_m"": 50.0, ""candidate_count"": 78, ""best_x"": 1112.5, ""best_y"": 1012.5, ""best_objective"": 0.05656039583699442, ""runtime_s"": 0.17386749997967854}]"
5,random,950.0,950.0,0.0,0.0019193000043742359,70,0,[]
