strategy,seed,emitter_count,directional_count,cleared_count,clear_rate,all_cleared,average_localize_clear_time_s,virtual_time_s,movement_time_s,movement_distance_m,measure_time_s,measure_count,no_signal_count,no_signal_rate,direction_count,near_count,channel_switch_count,optical_count,clear_attempt_count,clear_success_count,directional_loss_count,directional_reacquisition_count,mean_first_seen_time_s,max_first_seen_time_s,first_clear_time_s,last_clear_time_s,measurements_before_first_clear,wall_time_s
replacement_aware_clear_probe,1053799946,15,9,15,1.0,True,643.1746609271418,9647.619913907127,6838.619913907125,34193.09956953564,2310.0,462,412,0.8917748917748918,50,0,424,15,15,15,11,11,2468.525572620178,7661.008395767771,748.0184655747776,9647.619913907127,60,0.7264124690045719
replacement_aware_clear_probe,3769781415,14,7,14,1.0,True,752.5261199771758,10535.36567968046,7263.365679680458,36316.82839840229,2700.0,540,484,0.8962962962962963,56,0,502,14,14,14,8,8,2535.753206809292,6773.7738670371,1305.162387675036,10535.36567968046,100,0.5732402710054885
replacement_aware_clear_probe,54363013,16,11,16,1.0,True,568.6715128615466,9098.744205784746,6252.744205784745,31263.721028923726,2335.0,467,406,0.8693790149892934,61,0,431,16,16,16,13,13,1232.5172777449807,8166.8054414960725,934.1965676339892,9098.744205784746,79,0.6622865219978848
replacement_aware_clear_probe,1790261668,16,10,16,1.0,True,567.2402194775353,9075.843511640565,6217.843511640566,31089.217558202836,2345.0,469,414,0.8827292110874201,55,0,433,16,16,16,13,13,1754.5250151751868,6349.178243013217,755.9434654778374,9075.843511640565,60,0.5351759059994947
replacement_aware_clear_probe,1842799737,12,5,12,1.0,True,745.5475500982537,8946.570601179044,5760.570601179045,28802.85300589524,2635.0,527,478,0.9070208728652751,49,0,491,12,12,12,7,7,2865.566639643952,6056.675806306908,1563.2759103135206,8946.570601179044,120,0.5195451140025398
replacement_aware_clear_probe,164208968,15,6,15,1.0,True,545.2522320427329,8178.783480640994,5709.783480640995,28548.917403204992,2025.0,405,352,0.8691358024691358,53,0,369,15,15,15,4,4,1332.626303976159,3945.705934500719,506.55040906727936,7543.546618772617,40,0.6548519950010814
replacement_aware_clear_probe,278802184,13,5,13,1.0,True,732.5573941718485,9523.24612423403,6370.246124234032,31851.230621170173,2605.0,521,475,0.9117082533589251,46,0,483,13,13,13,5,5,2824.952188928344,6741.355991768447,1569.8191068470755,9523.24612423403,119,0.49390756999491714
replacement_aware_clear_probe,184571676,14,9,14,1.0,True,613.5993968690672,8590.39155616694,5724.391556166939,28621.95778083471,2360.0,472,420,0.8898305084745762,52,0,436,14,14,14,11,11,1585.1134063786005,6152.82293554904,525.8062728230917,8555.39155616694,40,0.5801072140020551
replacement_aware_clear_probe,3873771518,11,5,11,1.0,True,791.135424671854,8702.489671390395,5444.489671390394,27222.448356951983,2700.0,540,500,0.9259259259259259,40,0,503,11,11,11,5,5,2094.756650041381,5640.893677304791,694.8034242466941,8702.489671390395,60,0.510929922995274
replacement_aware_clear_probe,886997678,15,5,15,1.0,True,543.6595437075116,8154.893155612674,5751.893155612675,28759.465778063375,1970.0,394,341,0.8654822335025381,53,0,358,15,15,15,7,7,1094.0137732757698,4095.8038142966834,682.6206116724841,8154.893155612674,60,0.6654312479950022
