baseline,policy,n,mean_time_saved_s,median_time_saved_s,win_rate,mean_ci_low_s,mean_ci_high_s
candidate_009_grid10_enroute,candidate_006_grid10_offset750,5,49.87881996649321,-35.901828912212295,0.4,-211.94496454608196,316.7105519369452
candidate_009_grid10_enroute,candidate_010_grid10_route_geometry,5,15.161063631420983,-116.20140170267223,0.4,-297.31244772678184,329.05688915211647
candidate_009_grid10_enroute,candidate_011_grid10_route_geometry_limit1,5,-2.7578887963331,-216.11778960704942,0.4,-313.16707500141456,307.65129740874835
candidate_009_grid10_enroute,candidate_012_grid10_all_channels,5,119.87318274780228,24.287949570741148,0.6,-8.645815387916313,282.8599285623057
candidate_009_grid10_enroute,candidate_013_grid10_route_all_channels,5,-51.66906792610062,-80.08793788900493,0.4,-302.8606661256919,199.28936534918557
