strategy,seed,emitter_count,directional_count,cleared_count,clear_rate,all_cleared,average_localize_clear_time_s,virtual_time_s,movement_time_s,movement_distance_m,measure_time_s,measure_count,no_signal_count,no_signal_rate,direction_count,near_count,channel_switch_count,optical_count,clear_attempt_count,clear_success_count,directional_loss_count,directional_reacquisition_count,mean_first_seen_time_s,max_first_seen_time_s,first_clear_time_s,last_clear_time_s,measurements_before_first_clear,wall_time_s,local_check_count,local_detour_distance_m,main_skeleton_distance_m
sequential_triangle_clear_19,100,11,11,11,1.0,True,802.44753867016,8826.92292537176,6984.922925371761,34924.61462685881,1510.0,302,264,0.8741721854304636,38,0,277,11,11,11,16,12,1907.065681783569,6527.960971318952,2372.134921445756,8826.92292537176,111,1.3469191000040155,41,18724.614626858813,16200.0
sequential_triangle_clear_19,101,14,14,14,1.0,True,587.577586596309,8226.086212348326,6614.086212348326,33070.43106174164,1305.0,261,210,0.8045977011494253,51,0,237,14,14,14,16,11,1950.892048767415,4988.396668380125,2487.642215656375,8226.086212348326,136,1.922385200014105,32,16870.43106174164,16200.0
sequential_triangle_clear_19,102,11,11,10,0.9090909090909091,False,771.0243783806309,7710.243783806309,5997.24378380631,29986.218919031544,1405.0,281,246,0.8754448398576512,35,0,258,10,10,10,13,7,1572.3192296651193,5236.501042687593,1560.0602468282061,7710.243783806309,81,1.1833492000005208,23,13786.218919031544,16200.0
sequential_triangle_clear_19,103,15,15,14,0.9333333333333333,False,681.1833885439036,9536.56743961465,8013.5674396146505,40067.83719807325,1235.0,247,196,0.7935222672064778,51,0,218,14,14,14,25,18,1627.9424851576541,5396.05377671445,818.2360755518105,8822.574465830907,61,2.0311131000053138,49,23867.837198073248,16200.0
sequential_triangle_clear_19,104,10,10,10,1.0,True,768.1477904036913,7681.477904036913,5913.477904036913,29567.389520184563,1455.0,291,261,0.8969072164948454,28,2,263,10,10,10,13,10,2053.777161406305,7092.9909569017755,776.7561780169799,7681.477904036913,60,0.46541980002075434,27,13367.389520184563,16200.0
