policy,n,full_clear_rate,clear_ratio_mean,virtual_mean_s,virtual_median_s,virtual_p90_s,virtual_p95_s,virtual_max_s,virtual_mean_ci_low_s,virtual_mean_ci_high_s,average_per_clear_mean_s,average_per_clear_median_s,average_per_clear_p90_s,average_per_clear_p95_s,average_per_clear_max_s,average_per_clear_mean_ci_low_s,average_per_clear_mean_ci_high_s,wall_mean_s,wall_p95_s,wall_max_s,action_count_mean,found_to_clear_mean_s,failed_clear_count_mean,coverage_complete_rate,movement_s_mean,switching_s_mean,measurement_s_mean,optical_s_mean,laser_s_mean
A_e_optimal,100,1.0,1.0,5511.003719316795,5534.322544537682,6061.179822767355,6329.991565772353,7000.8324802034385,5413.434389731339,5608.482746290776,440.4904978914733,428.5395198468416,512.9442040695399,524.2336074276069,586.734175425004,431.1566887360918,450.3342443737258,2.3224044975897415,3.8933647494519388,4.874934216997644,215.84,3323.922426031441,20.59,1.0,4313.393719316793,159.59,912.8,99.84,25.38
A_expected_diameter,100,1.0,1.0,5792.56654360842,5704.29353630354,6559.268977623275,6679.966540089237,7021.68040981797,5685.9891869280655,5906.5023298307815,462.38689807204787,451.4607683962908,540.525140201717,544.6768883710149,565.5778398666529,452.9303261625158,471.715455339413,1.8242895407695323,2.44609953379877,2.602843799999391,202.95,3511.601812122195,7.4,1.0,4635.136543608419,157.48,914.3,60.27,25.38
A_geometry,100,1.0,1.0,4973.811792094914,4956.594435694154,5513.826313981009,5674.950860321759,6062.0800496750035,4888.9953035755425,5065.992217725976,398.5154841232584,393.5542000133786,472.5597320017415,486.4600571580307,506.8017853206293,388.4609369185173,408.53987883735397,1.3815849950398116,1.7475124687516652,1.9477448420002474,186.84,3063.0253191748566,0.25,1.0,3883.011792094915,157.1,869.5,38.82,25.38
B0_two_stage,100,1.0,1.0,6110.275610141448,6076.23705904565,6881.221843066693,7008.604590948484,7158.287769880758,6005.9648109700565,6216.434973225365,488.1231606588058,485.9343046925957,563.8576310369521,572.0038282332154,613.3961421707194,478.3004651208281,497.8988441344188,2.1432088965198637,2.8027751833516956,3.388374713998928,165.57,3697.6282874404587,7.78,1.0,5193.795610141448,104.19,725.5,61.41,25.38
B1_enroute,100,1.0,1.0,5396.273656192291,5309.192271662358,6016.657369279494,6212.864083758621,6396.056640055267,5306.803943281086,5485.790267445149,431.61297090021645,426.95754117822725,500.9096521166771,514.9130286850578,561.8067580206136,422.7211104731414,440.9097417871947,1.382871285239962,1.875852501097688,2.0810129729943583,202.87,3293.52843309286,6.88,1.0,4238.603656192291,157.08,916.5,58.71,25.38
B2_rolling_hard,100,1.0,1.0,5441.659147297755,5423.1039420290945,6014.705374324042,6218.758577682938,6755.894774511132,5354.705934355958,5529.723619239607,435.0409421305683,431.42198646610404,495.85721448147603,517.7650200579578,539.0061560684513,425.8209187644402,443.97578748456885,1.5874631096300436,2.101302611297797,2.2174903539998922,202.12,3324.685767578952,6.51,1.0,4283.099147297756,160.98,914.6,57.6,25.38
B3_hybrid,100,1.0,1.0,5463.78657150625,5411.015387070192,6091.515924337088,6189.372580540845,6797.6992987588665,5373.942373483697,5563.692220393837,436.7475369004318,434.8143179306628,504.19955809214196,525.9064708300873,558.7269458169524,427.34618638371774,446.2863332789001,1.8249183877697943,2.4106519473534718,2.4859525799984112,202.07,3342.088106444369,6.48,1.0,4305.17657150625,161.22,914.5,57.51,25.38
S_local_limit_1,100,1.0,1.0,5459.446267384455,5381.905192842388,6194.5293949255,6376.991135326155,6611.343523054633,5365.511806414343,5554.196321042158,436.29682140302384,429.1565438539162,501.94070683460654,525.1236484401561,554.6186668429075,427.1235359639454,445.4874868327062,1.6025684323804308,2.090708729450853,2.2473771430013585,202.58,3345.367708826828,6.48,1.0,4299.056267384455,160.45,917.05,57.51,25.38
S_local_limit_5,100,1.0,1.0,5444.468120448632,5416.506766120336,6078.116763188531,6251.074952753246,6605.85747226409,5355.392276255961,5538.188970450564,435.486774544781,426.44281580648976,519.8938495792183,533.7071745036748,558.7269458169524,426.1184177513729,445.8168791425973,1.9139723043096455,2.528438059298787,2.7708260099971085,201.56,3302.489583932735,6.55,1.0,4289.788120448632,159.98,911.6,57.72,25.38
