strategy,seed,emitter_count,directional_count,cleared_count,clear_rate,all_cleared,average_localize_clear_time_s,virtual_time_s,movement_time_s,movement_distance_m,measure_time_s,measure_count,no_signal_count,no_signal_rate,direction_count,near_count,channel_switch_count,optical_count,clear_attempt_count,clear_success_count,directional_loss_count,directional_reacquisition_count,mean_first_seen_time_s,max_first_seen_time_s,first_clear_time_s,last_clear_time_s,measurements_before_first_clear,wall_time_s,local_check_count,local_detour_distance_m,main_skeleton_distance_m
early_optical_clear_probe,200,10,0,10,1.0,True,805.8903171940485,8058.903171940485,5122.903171940487,25614.515859702442,2435.0,487,459,0.9425051334702259,28,0,451,10,10,10,0,0,247.26311095705256,1056.0311095705254,427.32333340481154,8058.903171940485,40,2.0950237000070047,,,
early_optical_clear_probe,201,10,0,10,1.0,True,813.8836484037112,8138.836484037111,5046.836484037113,25234.182420185567,2565.0,513,480,0.935672514619883,33,0,477,10,10,10,0,0,2251.8091673558665,5652.150327316451,479.4782860563031,7476.873460510174,40,1.5603566000063438,,,
early_optical_clear_probe,202,16,0,16,1.0,True,433.70411146481797,6939.2657834370875,4676.265783437089,23381.328917185445,1840.0,368,313,0.8505434782608695,55,0,337,18,18,16,0,0,1693.1732061955586,6121.382041777071,932.8711043975147,6939.2657834370875,79,2.3193638999946415,,,
early_optical_clear_probe,203,10,0,10,1.0,True,814.3496417999651,8143.4964179996505,5134.4964179996505,25672.482089998266,2495.0,499,470,0.9418837675350702,29,0,464,10,10,10,0,0,722.2202673150641,3762.500289462179,459.26712527956767,7510.315331984546,40,1.797697900008643,,,
early_optical_clear_probe,204,13,0,13,1.0,True,602.2513672243186,7829.267773916142,5273.267773916143,26366.338869580715,2105.0,421,379,0.9002375296912114,42,0,386,13,13,13,0,0,1651.673327329732,5328.8356528143395,512.990468982697,7208.108939844609,40,1.9051875000004657,,,
