strategy,seed,emitter_count,directional_count,cleared_count,clear_rate,all_cleared,average_localize_clear_time_s,virtual_time_s,movement_time_s,movement_distance_m,measure_time_s,measure_count,no_signal_count,no_signal_rate,direction_count,near_count,channel_switch_count,optical_count,clear_attempt_count,clear_success_count,directional_loss_count,directional_reacquisition_count,mean_first_seen_time_s,max_first_seen_time_s,first_clear_time_s,last_clear_time_s,measurements_before_first_clear,wall_time_s,local_check_count,local_detour_distance_m,main_skeleton_distance_m,switch_time_s,optical_time_s,successful_clear_time_s,cost_accounting_residual_s,all_cleared_within_6000,post_last_clear_time_s,seen16_time_s,post_seen16_time_s,unseen_measures_after_seen16
double_ring_optical_clear_probe,55,10,5,10,1.0,True,652.8790313437706,6528.790313437707,4337.790313437707,21688.95156718853,1805.0,361,336,0.9307479224376731,25,0,336,10,10,10,3,3,1097.9405741487885,2251.7145938939307,744.116142850753,5802.73341069839,58,0.8091924449981889,,,,336.0,30.0,20.0,0.0,False,726.0569027393167,,,
double_ring_optical_clear_probe,56,16,10,16,1.0,True,460.94436978057837,7375.109916489254,5625.109916489253,28125.549582446263,1405.0,281,236,0.8398576512455516,45,0,256,19,19,16,7,7,1187.464109311913,6095.320484371526,929.7200103830259,7375.109916489254,78,1.6203998849960044,,,,256.0,57.0,32.0,9.094947017729282e-13,False,0.0,6095.320484371526,1279.7894321177282,12
double_ring_optical_clear_probe,57,10,5,10,1.0,True,726.816647283255,7268.1664728325495,5039.166472832551,25195.832364162758,1825.0,365,334,0.915068493150685,31,0,339,15,15,10,4,4,1494.6916643422614,5209.159227287642,1035.7611393036018,7268.1664728325495,79,0.7802163409942295,,,,339.0,45.0,20.0,-1.8189894035458565e-12,False,0.0,,,
double_ring_optical_clear_probe,58,14,10,14,1.0,True,468.0599132356146,6552.838785298604,4820.838785298604,24104.193926493022,1405.0,281,242,0.8612099644128114,39,0,257,14,14,14,5,5,950.33088303576,3731.620414727701,880.3789019218543,6095.189773306276,75,1.0832562010036781,,,,257.0,42.0,28.0,0.0,False,457.64901199232827,,,
double_ring_optical_clear_probe,59,11,5,11,1.0,True,600.8148128628825,6608.962941491707,4490.962941491708,22454.81470745854,1740.0,348,317,0.9109195402298851,31,0,323,11,11,11,4,4,920.3633043214337,3879.211805529584,660.2308105913579,6608.962941491707,59,0.9040333179873414,,,,323.0,33.0,22.0,-9.094947017729282e-13,False,0.0,,,
double_ring_optical_clear_probe,60,12,5,12,1.0,True,532.011785148664,6384.141421783968,4469.14142178397,22345.70710891985,1565.0,313,282,0.9009584664536742,31,0,290,12,12,12,3,3,1058.6286261682683,3737.546829292045,494.0520192732155,5465.179495077244,40,0.863698981993366,,,,290.0,36.0,24.0,-1.8189894035458565e-12,False,918.9619267067246,,,
double_ring_optical_clear_probe,61,13,9,13,1.0,True,479.8177603045789,6237.630883959526,4511.630883959527,22558.154419797636,1405.0,281,247,0.8790035587188612,34,0,256,13,13,13,3,3,1048.4014755775509,3434.7304385789043,669.799485882314,6115.799238024965,57,0.6747960779903224,,,,256.0,39.0,26.0,-9.094947017729282e-13,False,121.83164593456058,,,
double_ring_optical_clear_probe,62,14,7,14,1.0,True,515.4196837900388,7215.8755730605435,5371.875573060543,26859.37786530272,1500.0,300,264,0.88,36,0,274,14,14,14,4,4,1218.417442592676,4715.643242524161,538.8095213931217,7215.8755730605435,40,1.0767324380140053,,,,274.0,42.0,28.0,9.094947017729282e-13,False,0.0,,,
double_ring_optical_clear_probe,63,13,7,13,1.0,True,516.9373743224157,6720.185866191405,4810.185866191407,24050.92933095704,1560.0,312,277,0.8878205128205128,35,0,285,13,13,13,5,5,1500.7004527164513,5866.185069251358,707.4071883860566,6720.185866191405,58,0.8906261289957911,,,,285.0,39.0,26.0,-1.8189894035458565e-12,False,0.0,,,
double_ring_optical_clear_probe,64,13,5,13,1.0,True,477.31044380669715,6205.035769487063,4507.035769487062,22535.178847435316,1380.0,276,241,0.8731884057971014,35,0,253,13,13,13,4,4,311.64990421200594,2075.467852996814,534.1782128681965,4931.506786759498,40,1.1741648750030436,,,,253.0,39.0,26.0,9.094947017729282e-13,False,1273.5289827275647,,,
double_ring_optical_clear_probe,65,13,5,13,1.0,True,501.81410262294764,6523.583334098319,4725.583334098319,23627.91667049159,1460.0,292,259,0.886986301369863,33,0,267,15,15,13,2,2,1069.335875354991,3654.3298206239147,529.6403740407291,6523.583334098319,40,0.8734103979950305,,,,267.0,45.0,26.0,0.0,False,0.0,,,
double_ring_optical_clear_probe,66,10,7,10,1.0,True,665.4919596542688,6654.919596542688,4498.919596542688,22494.597982713443,1765.0,353,326,0.9235127478753541,27,0,329,14,14,10,2,2,1579.284376591907,4006.889307192718,540.1406730570181,6654.919596542688,40,0.5495134469965706,,,,329.0,42.0,20.0,0.0,False,0.0,,,
double_ring_optical_clear_probe,67,10,6,10,1.0,True,791.8260227678531,7918.260227678532,5616.260227678535,28081.301138392664,1900.0,380,355,0.9342105263157895,25,0,352,10,10,10,5,5,1305.1730153195815,2811.5688463024026,1563.0623078554288,7918.260227678532,131,0.7344119409972336,,,,352.0,30.0,20.0,-2.7284841053187847e-12,False,0.0,,,
double_ring_optical_clear_probe,68,15,7,15,1.0,True,478.406210649963,7176.093159749445,5379.093159749445,26895.46579874723,1455.0,291,249,0.8556701030927835,42,0,267,15,15,15,4,4,969.0323871266982,3585.1443915439795,794.2482293505116,7176.093159749445,59,1.5215803190076258,,,,267.0,45.0,30.0,0.0,False,0.0,,,
double_ring_optical_clear_probe,69,15,9,15,1.0,True,411.69485230165316,6175.422784524797,4652.422784524795,23262.113922623983,1225.0,245,206,0.8408163265306122,39,0,220,16,16,15,5,5,825.3233473956167,2541.651296198376,919.3951577027162,5831.988847738283,73,1.1260469150001882,,,,220.0,48.0,30.0,1.8189894035458565e-12,False,343.4339367865141,,,
