policy,n,full_clear_rate,clear_ratio_mean,virtual_mean_s,virtual_median_s,virtual_p90_s,virtual_p95_s,virtual_max_s,virtual_mean_ci_low_s,virtual_mean_ci_high_s,average_per_clear_mean_s,average_per_clear_median_s,average_per_clear_p90_s,average_per_clear_p95_s,average_per_clear_max_s,average_per_clear_mean_ci_low_s,average_per_clear_mean_ci_high_s,wall_mean_s,wall_p95_s,wall_max_s,action_count_mean,found_to_clear_mean_s,failed_clear_count_mean,coverage_complete_rate,movement_s_mean,switching_s_mean,measurement_s_mean,optical_s_mean,laser_s_mean
candidate_006_grid10_offset750,5,1.0,1.0,4948.191895626855,4860.6832076627525,5210.58392575701,5278.933952708304,5347.283979659598,4783.1200198960705,5161.767139088193,309.2619934766784,303.79270047892203,325.6614953598131,329.933372044269,334.2052487287249,298.9450012435044,322.66742897789595,6.763108039996586,7.602608679991681,7.615508199989563,184.4,2935.876039885142,0.0,1.0,3868.1918956268555,158.0,842.0,48.0,32.0
candidate_019_grid10_center_approach,5,1.0,1.0,4793.851395064678,4764.464545841016,4907.919510925919,4917.891377790138,4927.863244654358,4712.463018966106,4875.23977116325,299.6157121915424,297.7790341150635,306.74496943286994,307.3682111118836,307.99145279089737,294.5574918741965,304.79356253470814,9.266608199995243,12.160543379985029,12.64533119997941,190.6,2833.660111878253,3.0,1.0,3691.6513950646777,155.2,858.0,57.0,32.0
candidate_020_grid5_center_approach,5,1.0,1.0,4780.9954119812755,4889.720782870542,4953.974274774616,4973.563032132291,4993.151789489965,4622.864806940008,4933.288073450732,298.8122132488297,305.6075489294089,309.6233921734135,310.84768950826816,312.07198684312283,288.93076518994775,308.3305045906707,17.178565239999443,19.287859640008538,19.83131800001138,183.4,2790.6246628001086,0.2,1.0,3711.9954119812764,152.4,836.0,48.6,32.0
