strategy,seed,emitter_count,directional_count,cleared_count,clear_rate,all_cleared,average_localize_clear_time_s,virtual_time_s,movement_time_s,movement_distance_m,measure_time_s,measure_count,no_signal_count,no_signal_rate,direction_count,near_count,channel_switch_count,optical_count,clear_attempt_count,clear_success_count,directional_loss_count,directional_reacquisition_count,mean_first_seen_time_s,max_first_seen_time_s,first_clear_time_s,last_clear_time_s,measurements_before_first_clear,wall_time_s
clear_probe,0,16,8,16,1.0,True,602.3508479688259,9637.613567501214,6318.613567501214,31593.067837506067,2700.0,540,465,0.8611111111111112,75,0,539,16,16,16,3,3,2296.2555617079315,7942.391462984086,490.4637186641315,9637.613567501214,40,0.08351685899833683
clear_probe,1,11,7,11,1.0,True,920.8610011670227,10129.47101283725,6397.471012837252,31987.355064186257,3065.0,613,571,0.9314845024469821,42,0,612,11,11,11,7,7,1718.037161892464,6467.203405019093,1319.9869784557202,10129.47101283725,98,0.04793914600304561
clear_probe,2,16,6,16,1.0,True,564.2914620852595,9028.663393364151,5667.663393364152,28338.316966820756,2735.0,547,465,0.850091407678245,82,0,546,16,16,16,6,6,2012.8776522933806,6554.159903383201,1033.6309582310344,9028.663393364151,80,0.08898677300021518
clear_probe,3,11,2,11,1.0,True,926.7513644894229,10194.265009383653,6144.265009383652,30721.32504691825,3330.0,666,619,0.9294294294294294,47,0,665,11,11,11,4,4,2739.1655966784506,7995.288913727914,1750.6791874398764,10194.265009383653,137,0.053224934003083035
clear_probe,4,11,5,11,1.0,True,943.0929527883341,10374.022480671674,6036.022480671674,30180.11240335838,3570.0,714,667,0.9341736694677871,47,0,713,11,11,11,6,6,2349.6152867020337,7486.951187295264,3677.0418794916563,10231.306100547372,272,0.05438676099583972
clear_probe,5,14,6,14,1.0,True,742.455312407741,10394.374373708373,6371.374373708371,31856.871868541853,3295.0,659,598,0.9074355083459787,61,0,658,14,14,14,6,6,3277.41369076619,8007.620479502339,1818.1265583866993,9857.577833328982,140,0.06430678600008832
clear_probe,6,16,6,16,1.0,True,578.3851103647479,9254.161765835966,6271.1617658359655,31355.808829179827,2420.0,484,414,0.8553719008264463,70,0,483,16,16,16,6,6,1162.204599451226,7270.601087742334,502.7389155774529,9254.161765835966,40,0.07376716699945973
clear_probe,7,12,7,12,1.0,True,874.5480719893626,10494.576863872351,6427.57686387235,32137.884319361758,3340.0,668,620,0.9281437125748503,48,0,667,12,12,12,7,7,2943.244535998838,7505.6273150351135,2000.3282122706578,10071.938536870934,153,0.049508355994476005
clear_probe,8,11,6,11,1.0,True,910.8140485126248,10018.954533638873,5608.954533638875,28044.772668194364,3630.0,726,690,0.9504132231404959,36,0,725,11,11,11,6,6,4839.313138152396,8965.802418395017,726.2713812523642,9738.824474750603,60,0.06543475399666931
clear_probe,9,13,8,13,1.0,True,786.4820441386117,10224.266573801953,6116.266573801952,30581.332869009762,3370.0,674,621,0.9213649851632048,53,0,673,13,13,13,7,7,2454.3385417880486,7644.453778073632,489.11577981176504,9634.471587349351,40,0.07558435900136828
clear_probe,10,14,8,14,1.0,True,716.0360830954504,10024.505163336305,6205.505163336309,31027.52581668155,3125.0,625,562,0.8992,63,0,624,14,14,14,7,7,1956.6798804286525,6568.21246243657,3925.2492465730984,9545.104315906754,300,0.06687927399616456
clear_probe,11,13,8,13,1.0,True,766.7953512357288,9968.339566064475,6328.339566064476,31641.69783032238,2980.0,596,544,0.912751677852349,52,0,595,13,13,13,11,11,1780.0436733151114,6101.556539011992,733.7348583470529,8524.12730483323,59,0.04790890399453929
clear_probe,12,13,10,13,1.0,True,778.7868013734383,10124.228417854698,6214.228417854694,31071.14208927347,3205.0,641,585,0.9126365054602185,56,0,640,13,13,13,8,8,2213.8152441291427,7286.28611458933,491.2435141061389,9257.802554819016,40,0.04911515999992844
clear_probe,13,12,6,12,1.0,True,848.4235408206001,10181.082489847202,6312.082489847203,31560.412449236013,3175.0,635,587,0.9244094488188976,48,0,634,12,12,12,5,5,2603.1180403347657,8290.865046088016,776.8433221086632,9178.526958355931,60,0.05903578300058143
clear_probe,14,10,6,10,1.0,True,1047.2632939207838,10472.632939207837,6277.632939207832,31388.16469603917,3455.0,691,649,0.9392185238784371,42,0,690,10,10,10,9,9,2651.507075867052,7280.654400988034,403.94169435937135,9822.47862805722,40,0.04877668200060725
clear_probe,15,11,5,11,1.0,True,931.140727093079,10242.547998023869,6212.547998023865,31062.739990119328,3315.0,663,618,0.9321266968325792,45,0,660,11,11,11,5,5,2312.1379446019873,8312.975239432277,1755.398523545633,10242.547998023869,138,0.07561367200105451
clear_probe,16,12,8,12,1.0,True,824.0781412494517,9888.937694993421,6133.93769499342,30669.688474967104,3080.0,616,571,0.926948051948052,45,0,615,12,12,12,6,6,1456.4014324764023,4037.6712018652884,524.7521508905238,8934.818362372049,40,0.056538795004598796
clear_probe,17,14,8,14,1.0,True,711.6254895659943,9962.75685392392,5999.75685392392,29998.784269619606,3245.0,649,586,0.9029275808936826,63,0,648,14,14,14,9,9,3436.805848588547,7784.853147924973,1550.8480493243965,9847.276717771518,117,0.06584777299576672
clear_probe,18,11,4,11,1.0,True,872.9406914317098,9602.347605748808,5798.347605748805,28991.738028744036,3125.0,625,571,0.9136,54,0,624,11,11,11,2,2,1409.7706529488426,4628.9171280535975,2026.1024995929724,7801.1619591155095,153,0.05701164100173628
