strategy,seed,emitter_count,directional_count,cleared_count,clear_rate,all_cleared,average_localize_clear_time_s,virtual_time_s,movement_time_s,movement_distance_m,measure_time_s,measure_count,no_signal_count,no_signal_rate,direction_count,near_count,channel_switch_count,optical_count,clear_attempt_count,clear_success_count,directional_loss_count,directional_reacquisition_count,mean_first_seen_time_s,max_first_seen_time_s,first_clear_time_s,last_clear_time_s,measurements_before_first_clear,wall_time_s
optimized_clear_probe,0,16,8,16,1.0,True,506.4321707530769,8102.91473204923,5109.914732049229,25549.573660246144,2460.0,492,430,0.8739837398373984,62,0,453,16,16,16,3,3,1782.7060518884655,6707.965644652447,489.4637186641315,7880.9998261687015,40,0.5395324380006059
optimized_clear_probe,1,11,7,11,1.0,True,841.7475429916409,9259.22297290805,5899.22297290805,29496.11486454024,2785.0,557,511,0.9174147217235189,46,0,520,11,11,11,9,9,1717.4711331067315,4095.556915512125,2829.26515251281,9259.22297290805,211,0.5493651360011427
optimized_clear_probe,2,16,6,16,1.0,True,531.3319229937987,8501.310767900779,5489.310767900779,27446.55383950389,2475.0,495,434,0.8767676767676768,61,0,457,16,16,16,6,6,2551.302721972493,6388.468149261381,988.7558102236521,8501.310767900779,80,0.7011188040050911
optimized_clear_probe,3,11,2,11,1.0,True,813.3101304881839,8946.411435370022,5841.411435370024,29207.05717685012,2575.0,515,462,0.8970873786407767,53,0,475,11,11,11,1,1,1562.508003028296,4862.100417276848,2558.2181824620943,8596.674740361137,193,0.6661118020056165
optimized_clear_probe,4,11,5,11,1.0,True,829.7976810507982,9127.774491558781,5895.774491558781,29478.872457793907,2680.0,536,491,0.9160447761194029,45,0,497,11,11,11,5,5,1281.1016089094378,4628.558849001908,2025.4436761776242,8490.756607986474,158,0.6627330880000954
optimized_clear_probe,5,14,6,14,1.0,True,639.819606880718,8957.47449633005,5544.474496330049,27722.372481650258,2820.0,564,501,0.8882978723404256,63,0,523,14,14,14,8,8,2367.2348580254816,8109.439495140806,2815.2473968336813,8957.47449633005,220,0.540622060005262
optimized_clear_probe,6,16,6,16,1.0,True,563.0889397271031,9009.42303563365,6014.42303563365,30072.11517816825,2460.0,492,420,0.8536585365853658,72,0,455,16,16,16,7,7,1467.8013369579005,7389.707458937538,501.7389155774529,9009.42303563365,40,0.5950931619954645
optimized_clear_probe,7,12,7,12,1.0,True,749.3687650622406,8992.425180746888,5675.42518074689,28377.12590373445,2745.0,549,506,0.9216757741347905,43,0,512,12,12,12,3,3,2811.3503320547156,6963.821459618996,2034.5249153980253,8992.425180746888,154,0.538683333004883
optimized_clear_probe,8,11,6,11,1.0,True,829.5107703785815,9124.618474164396,5764.618474164394,28823.092370821967,2785.0,557,522,0.9371633752244165,35,0,520,11,11,11,5,5,3297.4336125886607,6049.505454260513,1525.2071264748163,9124.618474164396,116,0.5202019470016239
optimized_clear_probe,9,13,8,13,1.0,True,727.8296836770327,9461.785887801425,6147.785887801426,30738.92943900713,2740.0,548,497,0.906934306569343,51,0,509,13,13,13,8,8,2139.3343519495907,6187.070573509233,488.11577981176504,9461.785887801425,40,0.649264496001706
