strategy,seed,emitter_count,directional_count,cleared_count,clear_rate,all_cleared,average_localize_clear_time_s,virtual_time_s,movement_time_s,movement_distance_m,measure_time_s,measure_count,no_signal_count,no_signal_rate,direction_count,near_count,channel_switch_count,optical_count,clear_attempt_count,clear_success_count,directional_loss_count,directional_reacquisition_count,mean_first_seen_time_s,max_first_seen_time_s,first_clear_time_s,last_clear_time_s,measurements_before_first_clear,wall_time_s,local_check_count,local_detour_distance_m,main_skeleton_distance_m,switch_time_s,optical_time_s,successful_clear_time_s,cost_accounting_residual_s,all_cleared_within_6000,post_last_clear_time_s,seen16_time_s,post_seen16_time_s,unseen_measures_after_seen16
adaptive_double_ring_clear_probe,10,14,8,14,1.0,True,431.34346514298113,6038.808512001736,4227.808512001737,21139.04256000868,1450.0,290,258,0.8896551724137931,32,0,267,22,22,14,3,3,1089.6372640643233,5362.3869661838935,731.9683413101312,5773.670702488716,56,1.212965015991358,,,,267.0,66.0,28.0,-9.094947017729282e-13,False,265.1378095130194,,,
adaptive_double_ring_clear_probe,11,13,8,13,1.0,True,517.8024855136329,6731.432311677227,4960.432311677227,24802.16155838613,1435.0,287,255,0.8885017421602788,32,0,262,16,16,13,6,6,633.5970732163615,1815.0493479949912,825.6016725670836,5686.370391820483,58,0.9597123040002771,,,,262.0,48.0,26.0,0.0,False,1045.0619198567438,,,
adaptive_double_ring_clear_probe,12,13,10,13,1.0,True,569.5422125689691,7404.0487633965995,5448.0487633966,27240.24381698299,1595.0,319,291,0.9122257053291536,28,0,290,15,15,13,3,2,1819.378859825912,6134.284239141777,713.9862923631238,7404.0487633965995,58,0.822598532991833,,,,290.0,45.0,26.0,-9.094947017729282e-13,False,0.0,,,
adaptive_double_ring_clear_probe,13,12,6,12,1.0,True,628.7439496847206,7544.927396216647,5492.927396216647,27464.636981083237,1655.0,331,303,0.9154078549848943,28,0,304,23,23,12,3,3,1791.0535235083473,5360.505269238818,730.0950462057535,7544.927396216647,58,0.7164647499885177,,,,304.0,69.0,24.0,0.0,False,0.0,,,
adaptive_double_ring_clear_probe,14,10,6,10,1.0,True,611.0061521601111,6110.061521601111,4155.061521601114,20775.307608005573,1565.0,313,292,0.9329073482428115,21,0,289,27,27,10,2,2,749.9928819958794,1992.9762733195982,910.5720855993217,5421.267516905994,71,0.6876539229997434,,,,289.0,81.0,20.0,-2.7284841053187847e-12,False,688.7940046951171,,,
adaptive_double_ring_clear_probe,15,11,5,11,1.0,True,566.4831165351916,6231.314281887107,4328.3142818871065,21641.571409435517,1540.0,308,284,0.922077922077922,24,0,284,19,19,11,1,1,1161.789055656206,5983.759683493249,545.4256132686402,6231.314281887107,40,0.6856869979965268,,,,284.0,57.0,22.0,9.094947017729282e-13,False,0.0,,,
adaptive_double_ring_clear_probe,16,12,8,12,1.0,True,550.7027656539191,6608.433187847029,4680.433187847029,23402.165939235147,1555.0,311,284,0.9131832797427653,27,0,289,20,20,12,4,4,1224.6785533241405,2344.995150435073,1139.957273653735,6222.218699138125,96,0.7353376340033719,,,,289.0,60.0,24.0,0.0,False,386.21448870890436,,,
adaptive_double_ring_clear_probe,17,14,8,14,1.0,True,520.2426259709729,7283.396763593621,5242.396763593618,26211.983817968103,1665.0,333,300,0.9009009009009009,33,0,306,14,14,14,6,6,1471.006889634947,4265.993423787006,681.1872201106836,7283.396763593621,59,1.1789119339955505,,,,306.0,42.0,28.0,2.7284841053187847e-12,False,0.0,,,
adaptive_double_ring_clear_probe,18,11,4,11,1.0,True,597.445168379053,6571.896852169583,4510.896852169583,22554.484260847916,1675.0,335,309,0.9223880597014925,26,0,310,18,18,11,2,2,1277.9172010339562,5487.0479424131745,906.0071481414891,6571.896852169583,73,0.7210259910061723,,,,310.0,54.0,22.0,0.0,False,0.0,,,
adaptive_double_ring_clear_probe,19,15,10,15,1.0,True,452.67894440192384,6790.184166028857,4974.184166028858,24870.920830144285,1470.0,294,261,0.8877551020408163,33,0,271,15,15,15,4,4,1844.8518450246522,5160.993837212796,737.596526289391,5834.415544401078,55,0.8380045029916801,,,,271.0,45.0,30.0,-9.094947017729282e-13,False,955.7686216277798,,,
adaptive_double_ring_clear_probe,20,15,6,15,1.0,True,395.296322473456,5929.44483710184,4382.444837101841,21912.224185509207,1225.0,245,209,0.8530612244897959,36,0,223,23,23,15,3,3,1202.992172756008,4936.066905120698,704.8635993631275,5929.44483710184,57,0.9473693890031427,,,,223.0,69.0,30.0,-9.094947017729282e-13,True,0.0,,,
adaptive_double_ring_clear_probe,21,11,5,11,1.0,True,553.1261697517666,6084.387867269433,4191.387867269431,20956.939336347154,1515.0,303,277,0.9141914191419142,26,0,278,26,26,11,3,3,534.0153089131385,2321.6610324336,701.841530154445,6084.387867269433,55,1.0622981479973532,,,,278.0,78.0,22.0,1.8189894035458565e-12,False,0.0,,,
adaptive_double_ring_clear_probe,22,11,2,11,1.0,True,524.2443091090902,5766.687400199992,3887.6874001999927,19438.43700099995,1515.0,303,276,0.9108910891089109,27,0,279,21,21,11,1,1,872.5594432103996,2302.7493743647465,1093.28880819325,5140.737194670382,92,0.6850281610095408,,,,279.0,63.0,22.0,-9.094947017729282e-13,True,625.9502055296098,,,
adaptive_double_ring_clear_probe,23,16,9,16,1.0,True,412.1102982022372,6593.764771235795,5130.764771235797,25653.823856179013,1140.0,228,193,0.8464912280701754,35,0,210,27,27,16,7,7,1361.7064214292463,4819.262658314143,881.2847238940064,6593.764771235795,73,1.0152873869956238,,,,210.0,81.0,32.0,-1.8189894035458565e-12,False,0.0,4819.262658314143,1774.502112921652,0
adaptive_double_ring_clear_probe,24,15,10,15,1.0,True,475.4367301381833,7131.550952072749,5193.550952072752,25967.75476036377,1520.0,304,264,0.868421052631579,40,0,283,35,35,15,5,5,1380.1085565439566,4996.382590651861,936.7633731170611,7131.550952072749,78,1.6005384879972553,,,,283.0,105.0,30.0,-2.7284841053187847e-12,False,0.0,,,
adaptive_double_ring_clear_probe,25,13,7,13,1.0,True,467.0616648480751,6071.801643024976,4339.801643024975,21699.008215124883,1400.0,280,251,0.8964285714285715,29,0,258,16,16,13,6,6,500.82606176819814,2442.2604476181764,926.7448103030625,5703.364597799989,77,1.1755714019964216,,,,258.0,48.0,26.0,9.094947017729282e-13,False,368.43704522498774,,,
adaptive_double_ring_clear_probe,26,15,7,15,1.0,True,386.2467157273929,5793.700735910893,4292.700735910894,21463.503679554473,1200.0,240,206,0.8583333333333333,34,0,217,18,18,15,4,4,906.5595073604434,2433.6056377992704,740.5254330465933,5647.895204248162,57,1.0177662700007204,,,,217.0,54.0,30.0,-9.094947017729282e-13,True,145.80553166273057,,,
adaptive_double_ring_clear_probe,27,15,6,15,1.0,True,388.4543827982469,5826.815741973704,4323.815741973701,21619.078709868503,1170.0,234,197,0.8418803418803419,37,0,210,31,31,15,2,2,706.755028651074,2434.234109018848,753.8608877146738,5681.5826242303465,58,1.1405685990030179,,,,210.0,93.0,30.0,2.7284841053187847e-12,True,145.23311774335707,,,
adaptive_double_ring_clear_probe,28,10,6,10,1.0,True,589.8091325403543,5898.091325403543,4027.091325403543,20135.456627017713,1525.0,305,283,0.9278688524590164,22,0,281,15,15,10,2,2,497.15853713420137,2846.828599643442,514.6519112726825,3984.7712165143957,40,0.7706865700019989,,,,281.0,45.0,20.0,0.0,True,1913.3201088891474,,,
