scenario_id,replicate,strategy,radius_mode,error_model,outcome,detected,area_m2,diameter_m,move_distance_m,move_time_s,selection_runtime_s,candidate_count,exact_objective_evaluation_count
295,21,random,fixed_1500,truncated_gaussian,no_signal,False,36462.542622415975,1287.121785642094,887.0440310768035,177.4088062153607,0.0015046619955683127,94,0
295,22,expected_diameter,fixed_1500,truncated_gaussian,bearing,True,665.0456056071921,39.08363305908334,1093.4968195904075,218.6993639180815,2.8538245249947067,276,12400
295,22,geometry,fixed_1500,truncated_gaussian,bearing,True,392.1715733590335,36.57976081674808,1041.4337737584065,208.2867547516813,0.010378057006164454,307,0
295,22,gdop_mean,fixed_1500,truncated_gaussian,bearing,True,665.0456056071921,39.08363305908334,1093.4968195904075,218.6993639180815,0.3738537519966485,288,0
295,22,fim_e,fixed_1500,truncated_gaussian,bearing,True,3477.295920619242,220.609672517831,344.49853451087296,68.89970690217459,0.4239867190044606,331,0
295,22,random,fixed_1500,truncated_gaussian,no_signal,False,36462.542622415975,1287.121785642094,887.0440310768035,177.4088062153607,0.0015046619955683127,94,0
295,23,expected_diameter,fixed_1500,truncated_gaussian,bearing,True,669.0844389277229,39.406285689934684,1093.4968195904075,218.6993639180815,2.8538245249947067,276,12400
295,23,geometry,fixed_1500,truncated_gaussian,bearing,True,392.6645958158976,36.54387245019968,1041.4337737584065,208.2867547516813,0.010378057006164454,307,0
295,23,gdop_mean,fixed_1500,truncated_gaussian,bearing,True,669.0844389277229,39.406285689934684,1093.4968195904075,218.6993639180815,0.3738537519966485,288,0
295,23,fim_e,fixed_1500,truncated_gaussian,bearing,True,3198.444290370917,208.33820057382022,344.49853451087296,68.89970690217459,0.4239867190044606,331,0
295,23,random,fixed_1500,truncated_gaussian,no_signal,False,36462.542622415975,1287.121785642094,887.0440310768035,177.4088062153607,0.0015046619955683127,94,0
295,24,expected_diameter,fixed_1500,truncated_gaussian,bearing,True,668.7258476201047,39.37782761882957,1093.4968195904075,218.6993639180815,2.8538245249947067,276,12400
295,24,geometry,fixed_1500,truncated_gaussian,bearing,True,392.61904674852076,36.54689716751924,1041.4337737584065,208.2867547516813,0.010378057006164454,307,0
295,24,gdop_mean,fixed_1500,truncated_gaussian,bearing,True,668.7258476201047,39.37782761882957,1093.4968195904075,218.6993639180815,0.3738537519966485,288,0
295,24,fim_e,fixed_1500,truncated_gaussian,bearing,True,3221.6066683844642,209.37022813931878,344.49853451087296,68.89970690217459,0.4239867190044606,331,0
295,24,random,fixed_1500,truncated_gaussian,no_signal,False,36462.542622415975,1287.121785642094,887.0440310768035,177.4088062153607,0.0015046619955683127,94,0
296,0,expected_diameter,fixed_1500,worst_bounded,bearing,True,625.2955727563746,54.575674724082745,1148.7961773669126,229.75923547338252,2.884243095992133,276,12400
296,0,geometry,fixed_1500,worst_bounded,bearing,True,1591.3821516956068,152.02532048641683,1215.342527063308,243.06850541266158,0.00993949398980476,284,0
296,0,gdop_mean,fixed_1500,worst_bounded,bearing,True,550.3304418499999,49.28099304718244,1078.3593071368514,215.6718614273703,0.3744365499878768,286,0
296,0,fim_e,fixed_1500,worst_bounded,bearing,True,3056.5020850867213,307.3921906879123,141.80628412057058,28.361256824114115,0.37360536299820524,301,0
296,0,random,fixed_1500,worst_bounded,bearing,True,738.8594439979037,67.52957424395507,1152.7883686970376,230.55767373940753,0.0014125390007393435,93,0
296,1,expected_diameter,fixed_1500,worst_bounded,bearing,True,625.2955727563746,54.575674724082745,1148.7961773669126,229.75923547338252,2.884243095992133,276,12400
296,1,geometry,fixed_1500,worst_bounded,bearing,True,1591.3821516956068,152.02532048641683,1215.342527063308,243.06850541266158,0.00993949398980476,284,0
296,1,gdop_mean,fixed_1500,worst_bounded,bearing,True,550.3304418499999,49.28099304718244,1078.3593071368514,215.6718614273703,0.3744365499878768,286,0
296,1,fim_e,fixed_1500,worst_bounded,bearing,True,3056.5020850867213,307.3921906879123,141.80628412057058,28.361256824114115,0.37360536299820524,301,0
296,1,random,fixed_1500,worst_bounded,bearing,True,738.8594439979037,67.52957424395507,1152.7883686970376,230.55767373940753,0.0014125390007393435,93,0
296,2,expected_diameter,fixed_1500,worst_bounded,bearing,True,625.2955727563746,54.575674724082745,1148.7961773669126,229.75923547338252,2.884243095992133,276,12400
296,2,geometry,fixed_1500,worst_bounded,bearing,True,1591.3821516956068,152.02532048641683,1215.342527063308,243.06850541266158,0.00993949398980476,284,0
296,2,gdop_mean,fixed_1500,worst_bounded,bearing,True,550.3304418499999,49.28099304718244,1078.3593071368514,215.6718614273703,0.3744365499878768,286,0
296,2,fim_e,fixed_1500,worst_bounded,bearing,True,3056.5020850867213,307.3921906879123,141.80628412057058,28.361256824114115,0.37360536299820524,301,0
296,2,random,fixed_1500,worst_bounded,bearing,True,738.8594439979037,67.52957424395507,1152.7883686970376,230.55767373940753,0.0014125390007393435,93,0
296,3,expected_diameter,fixed_1500,worst_bounded,bearing,True,626.9924512064497,52.90272219067956,1148.7961773669126,229.75923547338252,2.884243095992133,276,12400
296,3,geometry,fixed_1500,worst_bounded,bearing,True,1473.670716029214,135.79603592096402,1215.342527063308,243.06850541266158,0.00993949398980476,284,0
296,3,gdop_mean,fixed_1500,worst_bounded,bearing,True,550.4751083924103,47.896995882182345,1078.3593071368514,215.6718614273703,0.3744365499878768,286,0
296,3,fim_e,fixed_1500,worst_bounded,bearing,True,1600.5904512418824,196.93472158279891,141.80628412057058,28.361256824114115,0.37360536299820524,301,0
296,3,random,fixed_1500,worst_bounded,bearing,True,749.1411509188828,70.90893043298932,1152.7883686970376,230.55767373940753,0.0014125390007393435,93,0
296,4,expected_diameter,fixed_1500,worst_bounded,bearing,True,625.2955727563746,54.575674724082745,1148.7961773669126,229.75923547338252,2.884243095992133,276,12400
296,4,geometry,fixed_1500,worst_bounded,bearing,True,1591.3821516956068,152.02532048641683,1215.342527063308,243.06850541266158,0.00993949398980476,284,0
296,4,gdop_mean,fixed_1500,worst_bounded,bearing,True,550.3304418499999,49.28099304718244,1078.3593071368514,215.6718614273703,0.3744365499878768,286,0
296,4,fim_e,fixed_1500,worst_bounded,bearing,True,3056.5020850867213,307.3921906879123,141.80628412057058,28.361256824114115,0.37360536299820524,301,0
296,4,random,fixed_1500,worst_bounded,bearing,True,738.8594439979037,67.52957424395507,1152.7883686970376,230.55767373940753,0.0014125390007393435,93,0
296,5,expected_diameter,fixed_1500,worst_bounded,bearing,True,626.9924512064497,52.90272219067956,1148.7961773669126,229.75923547338252,2.884243095992133,276,12400
296,5,geometry,fixed_1500,worst_bounded,bearing,True,1473.670716029214,135.79603592096402,1215.342527063308,243.06850541266158,0.00993949398980476,284,0
296,5,gdop_mean,fixed_1500,worst_bounded,bearing,True,550.4751083924103,47.896995882182345,1078.3593071368514,215.6718614273703,0.3744365499878768,286,0
296,5,fim_e,fixed_1500,worst_bounded,bearing,True,1600.5904512418824,196.93472158279891,141.80628412057058,28.361256824114115,0.37360536299820524,301,0
296,5,random,fixed_1500,worst_bounded,bearing,True,749.1411509188828,70.90893043298932,1152.7883686970376,230.55767373940753,0.0014125390007393435,93,0
296,6,expected_diameter,fixed_1500,worst_bounded,bearing,True,626.9924512064497,52.90272219067956,1148.7961773669126,229.75923547338252,2.884243095992133,276,12400
296,6,geometry,fixed_1500,worst_bounded,bearing,True,1473.670716029214,135.79603592096402,1215.342527063308,243.06850541266158,0.00993949398980476,284,0
296,6,gdop_mean,fixed_1500,worst_bounded,bearing,True,550.4751083924103,47.896995882182345,1078.3593071368514,215.6718614273703,0.3744365499878768,286,0
296,6,fim_e,fixed_1500,worst_bounded,bearing,True,1600.5904512418824,196.93472158279891,141.80628412057058,28.361256824114115,0.37360536299820524,301,0
296,6,random,fixed_1500,worst_bounded,bearing,True,749.1411509188828,70.90893043298932,1152.7883686970376,230.55767373940753,0.0014125390007393435,93,0
296,7,expected_diameter,fixed_1500,worst_bounded,bearing,True,625.2955727563746,54.575674724082745,1148.7961773669126,229.75923547338252,2.884243095992133,276,12400
296,7,geometry,fixed_1500,worst_bounded,bearing,True,1591.3821516956068,152.02532048641683,1215.342527063308,243.06850541266158,0.00993949398980476,284,0
296,7,gdop_mean,fixed_1500,worst_bounded,bearing,True,550.3304418499999,49.28099304718244,1078.3593071368514,215.6718614273703,0.3744365499878768,286,0
296,7,fim_e,fixed_1500,worst_bounded,bearing,True,3056.5020850867213,307.3921906879123,141.80628412057058,28.361256824114115,0.37360536299820524,301,0
296,7,random,fixed_1500,worst_bounded,bearing,True,738.8594439979037,67.52957424395507,1152.7883686970376,230.55767373940753,0.0014125390007393435,93,0
296,8,expected_diameter,fixed_1500,worst_bounded,bearing,True,626.9924512064497,52.90272219067956,1148.7961773669126,229.75923547338252,2.884243095992133,276,12400
296,8,geometry,fixed_1500,worst_bounded,bearing,True,1473.670716029214,135.79603592096402,1215.342527063308,243.06850541266158,0.00993949398980476,284,0
296,8,gdop_mean,fixed_1500,worst_bounded,bearing,True,550.4751083924103,47.896995882182345,1078.3593071368514,215.6718614273703,0.3744365499878768,286,0
296,8,fim_e,fixed_1500,worst_bounded,bearing,True,1600.5904512418824,196.93472158279891,141.80628412057058,28.361256824114115,0.37360536299820524,301,0
296,8,random,fixed_1500,worst_bounded,bearing,True,749.1411509188828,70.90893043298932,1152.7883686970376,230.55767373940753,0.0014125390007393435,93,0
296,9,expected_diameter,fixed_1500,worst_bounded,bearing,True,626.9924512064497,52.90272219067956,1148.7961773669126,229.75923547338252,2.884243095992133,276,12400
296,9,geometry,fixed_1500,worst_bounded,bearing,True,1473.670716029214,135.79603592096402,1215.342527063308,243.06850541266158,0.00993949398980476,284,0
296,9,gdop_mean,fixed_1500,worst_bounded,bearing,True,550.4751083924103,47.896995882182345,1078.3593071368514,215.6718614273703,0.3744365499878768,286,0
296,9,fim_e,fixed_1500,worst_bounded,bearing,True,1600.5904512418824,196.93472158279891,141.80628412057058,28.361256824114115,0.37360536299820524,301,0
296,9,random,fixed_1500,worst_bounded,bearing,True,749.1411509188828,70.90893043298932,1152.7883686970376,230.55767373940753,0.0014125390007393435,93,0
296,10,expected_diameter,fixed_1500,worst_bounded,bearing,True,626.9924512064497,52.90272219067956,1148.7961773669126,229.75923547338252,2.884243095992133,276,12400
296,10,geometry,fixed_1500,worst_bounded,bearing,True,1473.670716029214,135.79603592096402,1215.342527063308,243.06850541266158,0.00993949398980476,284,0
296,10,gdop_mean,fixed_1500,worst_bounded,bearing,True,550.4751083924103,47.896995882182345,1078.3593071368514,215.6718614273703,0.3744365499878768,286,0
296,10,fim_e,fixed_1500,worst_bounded,bearing,True,1600.5904512418824,196.93472158279891,141.80628412057058,28.361256824114115,0.37360536299820524,301,0
