policy,n,full_clear_rate,clear_ratio_mean,virtual_mean_s,virtual_median_s,virtual_p90_s,virtual_p95_s,virtual_max_s,virtual_mean_ci_low_s,virtual_mean_ci_high_s,average_per_clear_mean_s,average_per_clear_median_s,average_per_clear_p90_s,average_per_clear_p95_s,average_per_clear_max_s,average_per_clear_mean_ci_low_s,average_per_clear_mean_ci_high_s,wall_mean_s,wall_p95_s,wall_max_s,action_count_mean,found_to_clear_mean_s,failed_clear_count_mean,coverage_complete_rate,movement_s_mean,switching_s_mean,measurement_s_mean,optical_s_mean,laser_s_mean
candidate_002_grid10,5,1.0,1.0,5171.698828714504,5118.313360225855,5485.971492931816,5559.184628455052,5632.397763978288,4916.817519291147,5423.761059324663,323.2311767946565,319.89458501411593,342.8732183082385,347.44903927844075,352.024860248643,307.4843740920918,339.1727501548322,4.8311146799998825,5.194971860008081,5.207578600005945,186.4,3035.812227966436,0.0,1.0,4076.698828714504,163.0,852.0,48.0,32.0
candidate_003_grid10_travel3e5,5,1.0,1.0,5349.946444697356,5336.02255851825,5789.7267679868455,5909.718422611709,6029.710077236573,5028.57893949067,5718.736452916196,334.37165279358476,333.5014099073906,361.85792299917784,369.3574014132318,376.8568798272858,315.5564765719706,357.4210283072622,5.407435800001258,7.305412420013454,7.809287400014,200.2,3112.7970686729873,11.2,1.0,4208.546444697355,162.8,865.0,81.6,32.0
candidate_004_grid10_travel1e4,5,1.0,1.0,5703.7186487776835,5661.903911815934,6005.246987656292,6007.599463552229,6009.951939448167,5471.79991542552,5935.637382129846,356.4824155486052,353.8689944884959,375.32793672851824,375.47496647201433,375.6219962155104,341.987494714095,370.97733638311536,6.235867739998502,7.942388860002392,8.259613500005798,218.4,3312.174414142214,12.6,1.0,4474.918648777682,162.0,949.0,85.8,32.0
candidate_005_grid10_offset250,5,1.0,1.0,5021.697054541597,4917.753705651912,5357.097583516858,5415.74506183608,5474.3925401553015,4791.814233237654,5251.7370063539465,313.8560659088498,307.3596066032445,334.81859896980365,338.484066364755,342.14953375970634,299.48838957735336,331.15313157485224,4.360941740003182,4.740411360008875,4.749045100004878,184.4,2881.540104263414,0.0,1.0,3937.8970545415964,161.8,842.0,48.0,32.0
candidate_006_grid10_offset750,5,1.0,1.0,4948.191895626855,4860.6832076627525,5210.58392575701,5278.933952708304,5347.283979659598,4784.031744454213,5162.678863646335,309.2619934766784,303.79270047892203,325.6614953598131,329.933372044269,334.2052487287249,298.9450012435044,322.66742897789595,4.300532439997187,4.763956819998566,4.772145199996885,184.4,2935.876039885142,0.0,1.0,3868.1918956268555,158.0,842.0,48.0,32.0
candidate_007_grid10_coverage_first,5,1.0,1.0,4965.25807793032,5121.498465900349,5221.150857592763,5236.542420710428,5251.933983828093,4734.237608780591,5195.063754007214,310.328629870645,320.09365411877184,326.3219285995477,327.28390129440174,328.2458739892558,295.9657751158391,324.6914846254509,3.40279184000683,3.6678261600085533,3.6823989000113215,182.4,2917.9769476680513,0.0,1.0,3896.2580779303194,157.0,832.0,48.0,32.0
candidate_008_grid10_limit1,5,1.0,1.0,5049.8704425536,5068.323920984447,5259.191376769205,5274.318375139598,5289.4453735099905,4873.577499072184,5230.094084634489,315.6169026596,316.77024506152793,328.6994610480753,329.6448984462249,330.5903358443744,304.5985936920115,325.93544289150606,3.9840312799962705,4.338845359993866,4.3800750999944285,184.6,2981.8018818709756,0.0,1.0,3966.0704425535996,160.8,843.0,48.0,32.0
champion_000_geometry_baseline,5,1.0,1.0,5577.487114415946,5655.055086238688,5789.334310815037,5832.9995291596315,5876.6647475042255,5290.996698751316,5785.624211658176,348.5929446509966,353.440942889918,361.8333944259398,364.56247057247697,367.2915467190141,330.68813995595946,361.67640920800585,3.1071728400012946,3.6391744599910454,3.7619893999944907,202.6,3298.2720893838014,0.4,1.0,4400.687114415946,164.6,931.0,49.2,32.0
